Airline,AirlineID,Source airport,Source airport ID,Destination airport,Destination airport ID,Role,Equipment
AA,AAL,CUN,1852,MIA,3576,CA,757
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,DH,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,757
AA,AAL,LAX,3484,DFW,3670,CA,757
AA,AAL,DFW,3670,OKC,3863,CA,767
AA,AAL,OKC,3863,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,ORD,3830,DH,737
AA,AAL,ORD,3830,HNL,3728,CA,767
AA,AAL,HNL,3728,ORD,3830,CA,767
AA,AAL,ORD,3830,BOS,3448,DH,737
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,JFK,3797,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,757
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,757
AA,AAL,LAX,3484,JFK,3797,CA,767
AA,AAL,JFK,3797,LAX,3484,CA,767
AA,AAL,LAX,3484,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,MIA,3576,CA,757
AA,AAL,MIA,3576,SJU,2890,CA,757
AA,AAL,SJU,2890,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,767
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,MIA,3576,CA,757
AA,AAL,MIA,3576,MBJ,1780,CA,757
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SJU,2890,CA,767
AA,AAL,SJU,2890,MIA,3576,CA,757
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SJU,2890,CA,767
AA,AAL,SJU,2890,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SJU,2890,CA,767
AA,AAL,SJU,2890,MIA,3576,CA,757
AA,AAL,MIA,3576,SDQ,1762,CA,757
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,767
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SJU,2890,CA,767
AA,AAL,SJU,2890,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,767
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,767
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,767
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,MIA,3576,CA,757
AA,AAL,MIA,3576,MBJ,1780,CA,757
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,767
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,SEA,3577,CA,737
AA,AAL,SEA,3577,DFW,3670,CA,737
AA,AAL,DFW,3670,SNA,3867,CA,737
AA,AAL,SNA,3867,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,SNA,3867,CA,737
AA,AAL,SNA,3867,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,DH,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,YYZ,193,CA,737
AA,AAL,YYZ,193,MIA,3576,CA,737
AA,AAL,MIA,3576,BDL,3825,CA,737
AA,AAL,BDL,3825,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,FLL,3533,CA,737
AA,AAL,MIA,3576,TPA,3646,CA,737
AA,AAL,TPA,3646,MIA,3576,CA,737
AA,AAL,MIA,3576,DTW,3645,CA,737
AA,AAL,DTW,3645,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,SFO,3469,CA,737
AA,AAL,SFO,3469,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,MIA,3576,DH,737
AA,AAL,MIA,3576,BDL,3825,CA,737
AA,AAL,BDL,3825,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,YYZ,193,CA,737
AA,AAL,YYZ,193,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,TPA,3646,CA,737
AA,AAL,TPA,3646,MIA,3576,CA,737
AA,AAL,MIA,3576,BDL,3825,CA,737
AA,AAL,BDL,3825,DFW,3670,CA,737
AA,AAL,DFW,3670,SFO,3469,CA,737
AA,AAL,SFO,3469,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,TPA,3646,CA,737
AA,AAL,TPA,3646,JFK,3797,CA,737
AA,AAL,JFK,3797,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SAN,3731,CA,737
AA,AAL,SAN,3731,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,TPA,3646,CA,737
AA,AAL,TPA,3646,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SAN,3731,CA,737
AA,AAL,SAN,3731,ORD,3830,CA,737
AA,AAL,ORD,3830,RDU,3626,CA,737
AA,AAL,RDU,3626,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,DH,737
AA,AAL,ORD,3830,SAN,3731,CA,737
AA,AAL,SAN,3731,ORD,3830,CA,737
AA,AAL,ORD,3830,RDU,3626,CA,737
AA,AAL,RDU,3626,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SEA,3577,CA,737
AA,AAL,SEA,3577,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SEA,3577,CA,737
AA,AAL,SEA,3577,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,BDL,3825,CA,737
AA,AAL,BDL,3825,DFW,3670,CA,737
AA,AAL,DFW,3670,SAN,3731,CA,737
AA,AAL,SAN,3731,ORD,3830,DH,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,YYZ,193,CA,737
AA,AAL,YYZ,193,MIA,3576,CA,737
AA,AAL,MIA,3576,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,YYZ,193,CA,737
AA,AAL,YYZ,193,MIA,3576,CA,737
AA,AAL,MIA,3576,BDL,3825,CA,737
AA,AAL,BDL,3825,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,YYZ,193,CA,737
AA,AAL,YYZ,193,MIA,3576,CA,737
AA,AAL,MIA,3576,BDL,3825,CA,737
AA,AAL,BDL,3825,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,LAS,3877,CA,737
AA,AAL,LAS,3877,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,BDL,3825,CA,737
AA,AAL,BDL,3825,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,SFO,3469,DH,767
AA,AAL,SFO,3469,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,SFO,3469,CA,737
AA,AAL,SFO,3469,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,DH,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SEA,3577,CA,737
AA,AAL,SEA,3577,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,FLL,3533,CA,737
AA,AAL,MIA,3576,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,BDL,3825,CA,737
AA,AAL,BDL,3825,DFW,3670,CA,737
AA,AAL,DFW,3670,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,DH,767
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,DFW,3670,CA,737
AA,AAL,DFW,3670,SEA,3577,CA,737
AA,AAL,SEA,3577,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MIA,3576,CA,737
AA,AAL,MIA,3576,LAS,3877,CA,737
AA,AAL,LAS,3877,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,DH,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LGA,3697,CA,737
AA,AAL,LGA,3697,MIA,3576,CA,737
AA,AAL,MIA,3576,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,LGA,3697,CA,737
AA,AAL,LGA,3697,MIA,3576,CA,737
AA,AAL,MIA,3576,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,LGA,3697,CA,737
AA,AAL,LGA,3697,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,LAS,3877,CA,737
AA,AAL,LAS,3877,DFW,3670,CA,737
AA,AAL,DFW,3670,SFO,3469,CA,737
AA,AAL,SFO,3469,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SEA,3577,CA,737
AA,AAL,SEA,3577,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,SFO,3469,CA,737
AA,AAL,SFO,3469,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MEX,1824,CA,737
AA,AAL,MEX,1824,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MEX,1824,CA,737
AA,AAL,MEX,1824,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SEA,3577,CA,737
AA,AAL,SEA,3577,DFW,3670,CA,737
AA,AAL,DFW,3670,TUL,3855,CA,737
AA,AAL,TUL,3855,DFW,3670,CA,737
AA,AAL,DFW,3670,YVR,156,CA,737
AA,AAL,YVR,156,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MEX,1824,CA,737
AA,AAL,MEX,1824,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,DH,737
AA,AAL,LAX,3484,DFW,3670,CA,737
AA,AAL,DFW,3670,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SEA,3577,CA,737
AA,AAL,SEA,3577,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SEA,3577,CA,737
AA,AAL,SEA,3577,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,DCA,3520,CA,737
AA,AAL,DCA,3520,MIA,3576,CA,737
AA,AAL,MIA,3576,IAH,3550,CA,737
AA,AAL,IAH,3550,MIA,3576,CA,737
AA,AAL,MIA,3576,DCA,3520,CA,737
AA,AAL,DCA,3520,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,DCA,3520,DH,S80
AA,AAL,DCA,3520,MIA,3576,CA,737
AA,AAL,MIA,3576,IAH,3550,CA,737
AA,AAL,IAH,3550,MIA,3576,CA,737
AA,AAL,MIA,3576,DCA,3520,CA,737
AA,AAL,DCA,3520,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,DCA,3520,CA,737
AA,AAL,DCA,3520,ORD,3830,CA,737
AA,AAL,ORD,3830,SEA,3577,CA,737
AA,AAL,SEA,3577,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,DFW,3670,CA,737
AA,AAL,DFW,3670,SNA,3867,CA,737
AA,AAL,SNA,3867,DFW,3670,CA,737
AA,AAL,DFW,3670,DCA,3520,CA,737
AA,AAL,DCA,3520,MIA,3576,CA,737
AA,AAL,MIA,3576,BWI,3849,CA,737
AA,AAL,BWI,3849,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,MEX,1824,CA,737
AA,AAL,MEX,1824,DFW,3670,CA,737
AA,AAL,DFW,3670,SFO,3469,CA,737
AA,AAL,SFO,3469,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,ORD,3830,DH,737
AA,AAL,ORD,3830,BOS,3448,DH,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,DH,737
AA,AAL,BOS,3448,LAX,3484,DH,757
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,LAX,3484,CA,737
AA,AAL,LAX,3484,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,PHL,3752,CA,737
AA,AAL,PHL,3752,MIA,3576,CA,737
AA,AAL,MIA,3576,DCA,3520,DH,737
AA,AAL,BWI,3849,DFW,3670,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,ORD,3830,CA,737
AA,AAL,ORD,3830,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,MIA,3576,CA,737
AA,AAL,MIA,3576,PHL,3752,CA,737
AA,AAL,PHL,3752,MIA,3576,CA,737
AA,AAL,MIA,3576,YYZ,193,CA,737
AA,AAL,YYZ,193,MIA,3576,CA,737
AA,AAL,MIA,3576,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,AUS,3673,CA,737
AA,AAL,AUS,3673,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,ORD,3830,CA,737
AA,AAL,ORD,3830,SFO,3469,CA,737
AA,AAL,SFO,3469,LAX,3484,CA,737
AA,AAL,LAX,3484,AUS,3673,CA,737
AA,AAL,AUS,3673,DFW,3670,CA,737
AA,AAL,DFW,3670,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
AA,AAL,BOS,3448,JFK,3797,CA,737
AA,AAL,JFK,3797,BOS,3448,CA,737
